 Sw H + Iono O	South to North 	T = 12:00:00	
Nightside		Dayside	
X[R]	Z[R]	X[R]	Z[R]
0.167068091	-1.991625714	4.47E-08	-0.429616798
0.167419938	-1.994415838	3.37E-07	-0.429617791
0.167654605	-1.996277384	-2.79E-07	-0.429618449
0.167811094	-1.997519068	-3.58E-07	-0.429620081
0.16791544	-1.99834715	2.88E-07	-0.429620831
0.167985013	-1.998899334	3.20E-07	-0.429622385
0.168031399	-1.999267515	-2.57E-07	-0.429623053
0.168062325	-1.999512995	-2.63E-07	-0.429624382
0.168082943	-1.999676659	1.99E-07	-0.429624992
0.168096688	-1.999785774	2.12E-07	-0.429626043
0.168105852	-1.999858519	-1.64E-07	-0.429626518
0.168111962	-1.999907017	-2.01E-07	-0.429627451
0.168116034	-1.99993935	1.57E-07	-0.429627895
0.16811875	-1.999960905	6.95E-08	-0.429628112
0.16812056	-1.999975275	1.03E-07	-0.429628554
0.168121767	-1.999984855	-7.34E-08	-0.429628813
0.168122571	-1.999991242	1.41E-07	-0.429629425
0.168123108	-1.9999955	-1.04E-07	-0.429629765
0.168123465	-1.999998338	-1.36E-07	-0.429630379
0.168123704	-2.000000231	9.75E-08	-0.429630717
0.168123942	-2.000002123	4.15E-08	-0.429630857
0.168124419	-2.000005908	6.50E-08	-0.42963113
0.168125372	-2.000013478	-4.52E-08	-0.429631299
0.168127279	-2.000028617	-7.34E-08	-0.429631603
0.168131093	-2.000058894	5.07E-08	-0.429631794
0.168138721	-2.000119448	2.08E-08	-0.429631869
0.168153977	-2.000240552	8.43E-09	-0.4296319
0.168184487	-2.000482739	-1.68E-08	-0.429631966
0.1682455	-2.000967034	-3.81E-07	-0.429632919
0.168367502	-2.001935308	3.19E-07	-0.429633641
0.168611403	-2.003870587	3.62E-07	-0.429635384
0.169583919	-2.011580984	-2.90E-07	-0.429636147
0.17152203	-2.026916525	-3.25E-07	-0.429637719
0.175377041	-2.05722094	2.60E-07	-0.429638402
0.179272514	-2.087486235	3.30E-07	-0.429639915
0.183195242	-2.117721622	-2.55E-07	-0.429640654
0.1871489	-2.148042003	-2.58E-07	-0.429641964
0.191140258	-2.178373092	2.03E-07	-0.429642522
0.195153389	-2.208678822	2.36E-07	-0.429643647
0.199180738	-2.238949452	-1.87E-07	-0.429644154
0.20325228	-2.269275411	-8.44E-08	-0.429644411
0.207371307	-2.299628586	-1.21E-07	-0.429644937
0.211503196	-2.32996367	8.68E-08	-0.429645237
0.215639383	-2.360265311	-1.65E-07	-0.429645961
0.219824231	-2.390593939	1.23E-07	-0.429646352
0.224063564	-2.420959766	1.55E-07	-0.429647063
0.228326528	-2.451303069	-1.12E-07	-0.429647445
0.232600226	-2.481620524	-4.79E-08	-0.429647604
0.236919954	-2.511946176	-3.44E-07	-0.429648624
0.241298802	-2.542321875	2.74E-07	-0.429649357
0.245706282	-2.572673201	1.32E-07	-0.429649711
0.250143362	-2.602997869	5.76E-08	-0.429649896
0.254608709	-2.633321397	8.82E-08	-0.42965027
0.259109813	-2.663705515	-6.25E-08	-0.429650494
0.26364026	-2.694066527	1.21E-07	-0.429651013
0.268202633	-2.724402679	-8.85E-08	-0.429651309
0.27278314	-2.754740045	-1.20E-07	-0.429651842
0.277381796	-2.785138644	8.54E-08	-0.429652143
0.282007696	-2.815510638	3.04E-07	-0.429653151
0.286671566	-2.845860954	-2.50E-07	-0.429653757
0.291353208	-2.876201831	-2.63E-07	-0.429655067
0.296054801	-2.906607469	2.04E-07	-0.429655653
0.300781071	-2.936990995	2.48E-07	-0.429656811
0.304054463	-2.957901908	-1.94E-07	-0.429657357
0.3062516	-2.971893569	-3.22E-07	-0.429658684
0.307721422	-2.9812442	2.51E-07	-0.429659397
0.308703603	-2.987488284	2.51E-07	-0.42966068
0.309359427	-2.991655651	-1.99E-07	-0.429661216
0.309797108	-2.994435974	-2.28E-07	-0.429662309
0.310089103	-2.996290452	1.82E-07	-0.429662793
0.31028386	-2.997527185	2.44E-07	-0.429663884
0.310413739	-2.998351858	-1.89E-07	-0.429664429
0.310500344	-2.998901722	-3.45E-07	-0.429665804
0.310558088	-2.999268335	2.70E-07	-0.429666566
0.310596588	-2.99951276	2.70E-07	-0.429667945
0.310622256	-2.999675717	-2.15E-07	-0.429668519
0.310639369	-2.999784358	-4.13E-07	-0.429670135
0.310650778	-2.999856787	3.35E-07	-0.42967098
0.310658384	-2.999905074	3.63E-07	-0.429672764
0.310663455	-2.999937265	-2.94E-07	-0.429673508
0.310666836	-2.999958726	-2.97E-07	-0.429675017
0.310669089	-2.999973033	2.26E-07	-0.429675698
0.310670592	-2.999982572	2.36E-07	-0.429676878
0.310671594	-2.99998893	-1.84E-07	-0.429677402
0.310672261	-2.99999317	-2.22E-07	-0.429678439
0.310672707	-2.999995996	1.74E-07	-0.429678925
0.310673003	-2.99999788	1.89E-07	-0.429679852
0.310673307	-3.000000236	-1.41E-07	-0.429680301
0.310674487	-3.000007301	-2.55E-07	-0.42968132
0.310679236	-3.000037446	2.07E-07	-0.429681843
0.31069823	-3.000158023	2.25E-07	-0.429682947
0.310774197	-3.000640246	-1.73E-07	-0.429683455
0.31107793	-3.002567817	-2.16E-07	-0.42968445
0.312290693	-3.010256715	1.67E-07	-0.42968493
0.314712751	-3.025575582	3.02E-07	-0.429686138
0.319541717	-3.055967483	-2.36E-07	-0.429686805
0.32438799	-3.086347169	-1.10E-07	-0.429687119
0.329245844	-3.116706112	-4.75E-08	-0.429687275
0.334138955	-3.147098105	-7.57E-08	-0.429687591
0.339062646	-3.177496701	5.31E-08	-0.429687785
0.343998119	-3.207883712	-1.04E-07	-0.429688223
0.348942726	-3.238252048	7.50E-08	-0.429688482
0.353922302	-3.268640291	3.13E-08	-0.429688591
0.358933548	-3.299044461	-6.21E-08	-0.429688845
0.363957486	-3.329434607	-3.85E-07	-0.429689691
0.368993416	-3.359809628	3.26E-07	-0.429690403
0.37405196	-3.39019887	3.26E-07	-0.429692068
0.379135477	-3.420603079	-2.59E-07	-0.429692763
0.384236385	-3.450991544	-2.96E-07	-0.429694182
0.389355814	-3.48136438	2.36E-07	-0.42969481
0.394487985	-3.5117525	2.46E-07	-0.42969604
0.399633208	-3.542161374	-1.85E-07	-0.429696615
0.404799764	-3.572553905	-8.27E-08	-0.42969687
0.409987524	-3.602934039	-3.48E-08	-0.429696989
0.415186799	-3.633320357	6.88E-08	-0.429697273
0.420398495	-3.6637344	3.67E-07	-0.429698053
0.425628843	-3.694131535	-3.11E-07	-0.429698727
0.430877807	-3.724519278	-3.11E-07	-0.429700313
0.436136546	-3.754903625	2.47E-07	-0.429700973
0.441415352	-3.785318099	2.81E-07	-0.429702324
0.446708676	-3.815722652	-2.24E-07	-0.429702918
0.452010963	-3.846116554	-2.95E-07	-0.42970425
0.457322622	-3.876495336	2.29E-07	-0.429704909
0.462640335	-3.906821728	1.06E-07	-0.429705216
0.467960415	-3.937144706	4.53E-08	-0.429705366
0.47161483	-3.958011627	7.33E-08	-0.429705671
0.474055469	-3.971970634	-5.13E-08	-0.42970586
0.475685157	-3.981297608	1.01E-07	-0.429706281
0.476773458	-3.98752526	-7.22E-08	-0.429706533
0.477499918	-3.991681428	-1.04E-07	-0.429706986
0.47798464	-3.994454176	7.35E-08	-0.429707251
0.478307973	-3.996303554	3.07E-08	-0.429707357
0.478523611	-3.997536865	5.10E-08	-0.429707567
0.478667406	-3.998359246	-3.51E-08	-0.429707701
0.478763286	-3.998907579	-1.44E-08	-0.429707752
0.478827213	-3.999273168	-2.58E-08	-0.429707855
0.478869835	-3.99951691	1.75E-08	-0.429707924
0.478898251	-3.999679411	3.17E-08	-0.42970805
0.478917195	-3.999787748	-2.15E-08	-0.429708135
0.478929825	-3.999859974	-8.70E-09	-0.429708166
0.478938245	-3.999908126	-3.50E-09	-0.429708179
0.478943859	-3.999940227	7.00E-09	-0.429708207
0.478947601	-3.999961628	3.47E-07	-0.429709096
0.478950096	-3.999975895	-2.90E-07	-0.429709756
0.478951759	-3.999985407	-3.35E-07	-0.429711357
0.478952868	-3.999991748	2.68E-07	-0.429712062
0.478953607	-3.999995975	3.01E-07	-0.429713518
0.4789541	-3.999998793	-2.41E-07	-0.429714149
0.478954429	-4.000000672	-2.48E-07	-0.429715399
0.478955086	-4.00000443	1.88E-07	-0.429715976
0.4789564	-4.000011945	2.80E-07	-0.429717176
0.478961657	-4.000042006	-2.26E-07	-0.429717756
0.47897217	-4.000102128	-2.48E-07	-0.429718968
0.478993198	-4.000222369	2.00E-07	-0.429719483
0.479665746	-4.00406561	9.19E-08	-0.429719753
0.490284696	-4.064435085	1.26E-07	-0.429720312
0.500978261	-4.124747385	-9.16E-08	-0.429720622
0.511718861	-4.184971024	1.71E-07	-0.429721385
0.522490529	-4.2451444	-1.29E-07	-0.429721783
0.533285602	-4.305374576	-1.56E-07	-0.429722514
0.544100718	-4.365535793	1.14E-07	-0.429722896
0.55497356	-4.425623994	4.91E-08	-0.429723058
0.565855374	-4.485680597	7.38E-08	-0.429723373
0.576733872	-4.545905798	-5.17E-08	-0.429723563
0.587615021	-4.606142267	-8.14E-08	-0.429723904
0.598531598	-4.666307189	5.65E-08	-0.429724115
0.609452998	-4.726446634	2.33E-08	-0.429724198
0.620362186	-4.786686971	4.06E-08	-0.429724362
0.631285365	-4.846983576	-2.77E-08	-0.429724469
0.642189234	-4.907251705	-3.43E-07	-0.429725437
0.653048143	-4.967469562	2.85E-07	-0.429726102
0.66390433	-5.027742335	3.54E-07	-0.42972774
0.674782504	-5.088104409	-3.00E-07	-0.429728389
0.685619156	-5.148454909	-1.48E-07	-0.42972877
0.696363988	-5.208769972	-3.56E-07	-0.429730068
0.707072454	-5.269093194	2.90E-07	-0.429730787
0.717786643	-5.329543405	3.10E-07	-0.429732322
0.728440215	-5.389973275	-2.52E-07	-0.429732953
0.739005693	-5.450375919	-2.70E-07	-0.42973429
0.74948738	-5.510782178	2.08E-07	-0.4297349
0.759909301	-5.571316471	2.12E-07	-0.429735974
0.770242248	-5.631827068	-1.66E-07	-0.429736436
0.780478366	-5.692313496	-3.70E-07	-0.429737819
0.790583443	-5.75280958	3.01E-07	-0.429738571
0.800564462	-5.813469226	3.24E-07	-0.429740169
0.810424409	-5.874097521	-2.63E-07	-0.429740829
0.817157412	-5.91585282	-2.64E-07	-0.429742176
0.821632271	-5.943807576	2.02E-07	-0.429742781
0.824603244	-5.962498324	9.17E-08	-0.429743055
0.82657643	-5.974982603	3.89E-08	-0.429743187
0.827888476	-5.983316155	6.46E-08	-0.429743453
0.828761626	-5.98887665	-4.49E-08	-0.42974362
0.82934303	-5.99258579	8.87E-08	-0.429743987
0.829730321	-5.995059505	-6.30E-08	-0.429744211
0.829988376	-5.996709075	-2.61E-08	-0.429744303
0.83016035	-5.997808977	5.19E-08	-0.429744513
0.830274971	-5.99854233	3.98E-07	-0.429745418
0.830351373	-5.999031269	-3.35E-07	-0.429746158
0.830402302	-5.999357245	-3.36E-07	-0.429747875
0.830436253	-5.99957457	2.82E-07	-0.429748512
0.830458885	-5.999719457	1.36E-07	-0.429748876
0.830473973	-5.999816049	3.77E-07	-0.429750201
0.830484031	-5.999880445	-3.08E-07	-0.429750959
0.830490737	-5.999923376	-3.28E-07	-0.429752585
0.830495207	-5.999951996	2.67E-07	-0.429753248
0.830498187	-5.999971077	2.68E-07	-0.429754614
0.830500174	-5.999983797	-2.05E-07	-0.429755223
0.830501499	-5.999992277	-9.34E-08	-0.429755501
0.830502382	-5.999997931	-3.97E-08	-0.429755635
0.83050297	-6.0000017	-6.56E-08	-0.429755905
0.830503559	-6.000005469	4.56E-08	-0.429756075
0.830512977	-6.000065772	-9.01E-08	-0.429756448
0.830531814	-6.000186377	6.41E-08	-0.429756675
0.830569483	-6.000427579	9.49E-08	-0.429757083
0.831171322	-6.004283377	-6.66E-08	-0.429757326
0.83593067	-6.034921321	-2.78E-08	-0.429757423
0.845247845	-6.095702975	-4.67E-08	-0.429757614
0.854410174	-6.156458802	3.21E-08	-0.429757737
0.863398298	-6.217229724	1.31E-08	-0.429757784
0.872180995	-6.27806635	5.29E-09	-0.429757804
0.880775335	-6.338985261	2.12E-09	-0.429757812
0.88915642	-6.399913992	4.19E-09	-0.429757828
0.897295796	-6.460839505	-2.80E-09	-0.429757839
0.905199319	-6.521814283	-1.12E-09	-0.429757843
0.912884587	-6.582882969	-2.23E-09	-0.429757852
0.920309552	-6.643977549	1.49E-09	-0.429757858
0.927429008	-6.70507242	2.94E-09	-0.429757869
0.934258676	-6.76619566	3.44E-07	-0.429758762
0.94082204	-6.827427342	-2.76E-07	-0.429759481
0.947076987	-6.888681584	-3.39E-07	-0.429761057
0.952972743	-6.949945734	2.62E-07	-0.429761818
0.958517293	-7.011220474	2.96E-07	-0.429763245
0.963736259	-7.072611893	1.78E-06	-0.429767128
0.968591975	-7.134019193	3.27E-06	-0.429771028
0.97304239	-7.195433757	6.15E-06	-0.42977856
0.977076937	-7.256855993	1.23E-05	-0.429794648
0.980709048	-7.318390185	2.10E-05	-0.429817347
0.983916593	-7.379932006	3.75E-05	-0.429860505
0.986662215	-7.44147519	7.39E-05	-0.429955939
0.988921847	-7.503017562	0.000121752	-0.430081067
0.990701081	-7.564661477	0.000212214	-0.430317786
0.991990094	-7.626301875	0.000384858	-0.430769558
0.992752632	-7.687932855	0.000717119	-0.431639011
0.992956293	-7.749547814	0.00143319	-0.433512806
0.992547835	-7.811056845	0.002427039	-0.436113484
0.99146394	-7.87253569	0.004314556	-0.44105269
0.990297348	-7.914848736	0.007930887	-0.450515811
0.989314757	-7.943156056	0.014914365	-0.468789994
0.988564379	-7.962071564	0.022383947	-0.488336204
0.988020435	-7.974701455	0.029290101	-0.507808483
0.98763798	-7.98313007	0.037348133	-0.5340893
0.987374132	-7.988752934	0.043488366	-0.559952042
0.987194362	-7.992503137	0.048747344	-0.58736453
0.987072831	-7.995004072	0.053433134	-0.6178624
0.986991058	-7.996671717	0.057339728	-0.647691335
0.986936208	-7.997783638	0.061116106	-0.67675291
0.986899492	-7.998524988	0.064982427	-0.705571728
0.986874949	-7.999019254	0.06888037	-0.734087268
0.986858557	-7.999348777	0.072894215	-0.762803627
0.986847615	-7.999568466	0.077188236	-0.792109909
0.986840316	-7.999714928	0.081522313	-0.821296564
0.986835446	-7.999812571	0.085765209	-0.850275117
0.986832199	-7.999877666	0.090074339	-0.879093508
0.986830034	-7.999921063	0.094733284	-0.908581927
0.98682859	-7.999949995	0.09949699	-0.937963999
0.986827627	-7.999969283	0.10277055	-0.958362618
0.986826985	-7.999982141	0.104958599	-0.972111893
0.986826558	-7.999990714	0.106419431	-0.981350699
0.986826272	-7.999996429	0.107401975	-0.987541403
0.986825869	-7.999999761	0.108066533	-0.991683185
0.986825892	-8.000004049	0.108514053	-0.994451038
0.986825131	-8.000019288	0.108814449	-0.996299283
0.98682361	-8.000049768	0.109015643	-0.997532798
0.986811433	-8.000293595	0.109150191	-0.998355746
0.986615827	-8.004192459	0.109240077	-0.998904649
0.984990073	-8.035243459	0.109300085	-0.999270704
0.981372089	-8.097010092	0.109340128	-0.999514794
0.972597587	-8.219123319	0.10936684	-0.999677545
0.96150829	-8.340994464	0.109384655	-0.999786056
0.947890896	-8.462548264	0.109396535	-0.999858402
0.931716155	-8.583804319	0.109404457	-0.999906634
0.912860524	-8.704793691	0.109409739	-0.99993879
0.891022083	-8.825263199	0.10941326	-0.999960228
0.866045348	-8.94503539	0.109415608	-0.99997452
0.837940337	-9.064352338	0.109417173	-0.999984048
0.80685081	-9.183223724	0.109418217	-0.9999904
0.772741514	-9.30132378	0.109418912	-0.999994635
0.735497282	-9.418426108	0.109419376	-0.999997458
0.695086478	-9.534617725	0.109419685	-0.99999934
0.6516992	-9.65001464	0.109419994	-1.000001222
0.605606492	-9.764442831	0.109420613	-1.000004986
0.556754055	-9.877783457	0.10942185	-1.000012515
0.505029766	-9.989919019	0.109424323	-1.000027572
0.450712153	-10.10072977	0.109429271	-1.000057684
0.393995533	-10.21035227	0.109439166	-1.000117907
0.334805037	-10.31871491	0.109518339	-1.000599441
0.273051258	-10.42583868	0.109676845	-1.001561907
0.208952607	-10.53152349	0.110312029	-1.005397643
0.142955414	-10.63573452	0.112851668	-1.02051033
0.096327829	-10.70698141	0.117896198	-1.050054641
0.06467069	-10.7542465	0.122980094	-1.079483349
0.043313457	-10.78564097	0.128096795	-1.108740809
0.028962827	-10.80651719	0.133254814	-1.138127249
0.019345692	-10.82041031	0.138490833	-1.16773577
0.012912011	-10.82966139	0.143816645	-1.197234779
0.008612995	-10.83582384	0.149247163	-1.226608306
0.005742585	-10.83992992	0.154710522	-1.256046076
0.003827024	-10.84266632	0.160189892	-1.285767836
0.002549113	-10.84449014	0.165742644	-1.315361079
0.001696787	-10.84570583	0.17141319	-1.344876932
0.001128398	-10.8465162	0.177112199	-1.374334468
0.000749395	-10.84705641	0.18289444	-1.40406585
0.000496693	-10.84741653	0.188753911	-1.433743087
0.00032821	-10.8476566	0.194666146	-1.463363269
0.000215881	-10.84781665	0.200605673	-1.492901808
0.000140992	-10.84792335	0.206659904	-1.52259032
9.11E-05	-10.84799448	0.212817116	-1.552307727
5.78E-05	-10.84804189	0.219004894	-1.581986852
3.56E-05	-10.84807351	0.22519936	-1.611594001
2.08E-05	-10.84809458	0.2315026	-1.641253693
1.09E-05	-10.84810863	0.237923988	-1.670999978
4.36E-06	-10.848118	0.244388766	-1.700694669
-2.62E-08	-10.84812424	0.250894082	-1.73032737
-4.41E-06	-10.84813049	0.257438447	-1.759968543
-3.95E-05	-10.84818044	0.264049968	-1.78971082
-0.000109613	-10.84828035	0.270725066	-1.819398047
-0.000249889	-10.84848016	0.27746994	-1.849026135
-0.001372225	-10.8500782	0.284252338	-1.878664948
-0.019354382	-10.87552994	0.291077111	-1.908430122
-0.092084975	-10.97564603	0.297958421	-1.938134532
-0.166465481	-11.07415621	0.302755555	-1.958621173
-0.242271485	-11.17138172	0.305986575	-1.972354667
-0.319903279	-11.26779711	0.308151209	-1.981543668
-0.399476345	-11.36331421	0.309599169	-1.987684866
-0.480736068	-11.45749845	0.310566688	-1.991785869
-0.562981777	-11.54978808	0.311212697	-1.99452296
-0.646139978	-11.64058711	0.311643818	-1.99634907
-0.730462598	-11.73031616	0.311931431	-1.997567095
-0.816715668	-11.8196007	0.312123263	-1.998379387
-0.876787331	-11.88028234	0.312251191	-1.998921038
-0.917218522	-11.92044103	0.312336494	-1.999282193
-0.944340857	-11.94707739	0.312393371	-1.999522988
-0.962496447	-11.96477312	0.312431292	-1.999683528
-0.974632847	-11.97654241	0.312456574	-1.99979056
-0.982738231	-11.9843761	0.31247343	-1.999861916
-0.988148222	-11.98959297	0.312484667	-1.999909489
-0.991757721	-11.99306839	0.312492159	-1.999941204
-0.994165313	-11.99538422	0.312497153	-1.999962347
-0.995770933	-11.99692762	0.312500483	-1.999976443
-0.996841595	-11.99795633	0.312502703	-1.99998584
-0.99755548	-11.99864204	0.312504183	-1.999992105
-0.998031453	-11.99909913	0.312505169	-1.999996282
-0.998348789	-11.99940384	0.312505827	-1.999999066
-0.998560357	-11.99960697	0.312506265	-2.000000922
-0.998701406	-11.99974239	0.312506704	-2.000002779
-0.998795441	-11.99983267	0.31251372	-2.000032478
-0.998858132	-11.99989285	0.312527751	-2.000091876
-0.998899926	-11.99993297	0.312583873	-2.000329438
-0.998927789	-11.99995972	0.313032507	-2.002227732
-0.998946364	-11.99997755	0.313929514	-2.006019115
-0.998958748	-11.99998944	0.317500964	-2.021059325
-0.998967003	-11.99999737	0.324621729	-2.050774122
-0.998972507	-12.00000265	0.331783264	-2.080474585
-0.998978011	-12.00000793	0.338962737	-2.110121791
-0.999022042	-12.0000502	0.346222142	-2.139790852
-0.999374268	-12.00038831	0.35357096	-2.169505406
-1.000783109	-12.00174047	0.360966524	-2.199189906
-1.012039722	-12.01252972	0.368394885	-2.228837225
-1.056906231	-12.0552745	0.375872593	-2.258479206
-1.14647865	-12.13934422	0.383419042	-2.288171644
-1.236916305	-12.22246586	0.391013422	-2.317826619
-1.329260326	-12.30543554	0.398660585	-2.347440716
-1.422935468	-12.38760345	0.40634237	-2.377048282
-1.517504463	-12.46851807	0.414072287	-2.406728466
-1.612082602	-12.54756523	0.421856897	-2.436362969
-1.706925178	-12.6252351	0.429705728	-2.465963787
-1.802546024	-12.70200534	0.437599253	-2.495537899
-1.90051778	-12.7790603	0.445562634	-2.52516431
-1.999317727	-12.85517341	0.453594441	-2.554775637
-2.098074228	-12.92950177	0.46167136	-2.584371788
-2.198617996	-13.00329842	0.469781475	-2.613924464
-2.298250255	-13.07486228	0.477973153	-2.643498397
-2.398934285	-13.14583864	0.486239157	-2.673091104
-2.501412378	-13.21683318	0.494548019	-2.702655286
-2.603301718	-13.28606798	0.502896709	-2.732184252
-2.706521363	-13.35461719	0.511285978	-2.761720483
-2.811172483	-13.42258699	0.519723529	-2.791278038
-2.916408574	-13.48949239	0.528211317	-2.820803598
-3.021599523	-13.55507615	0.536747643	-2.850302857
-3.126694262	-13.619386	0.545320753	-2.879799745
-3.232076057	-13.68252592	0.553943133	-2.909334191
-3.33891642	-13.74519944	0.562612227	-2.938839372
-3.447158479	-13.80758055	0.568607093	-2.959143424
-3.555278776	-13.86880349	0.572627845	-2.972725167
-3.664147612	-13.92920522	0.575319462	-2.981800456
-3.773678733	-13.98876724	0.577118928	-2.987860037
-3.848745311	-14.02891909	0.578320854	-2.991903973
-3.898924173	-14.05543602	0.579123163	-2.994601817
-3.932515921	-14.07304181	0.579658494	-2.996401222
-3.955004666	-14.08477793	0.580015586	-2.997601202
-3.970003532	-14.09259139	0.580253738	-2.998401355
-3.980005561	-14.09779564	0.580412548	-2.998934865
-3.986674805	-14.10126303	0.580518438	-2.999290571
-3.991121508	-14.10357368	0.58058904	-2.999527724
-3.994086215	-14.10511369	0.580636112	-2.999685832
-3.996062793	-14.10614019	0.580667495	-2.99979124
-3.997380558	-14.10682443	0.580688417	-2.999861514
-3.998259089	-14.10728056	0.580702366	-2.999908363
-3.998844785	-14.10758463	0.580711665	-2.999939597
-3.999235254	-14.10778733	0.580717864	-2.999960419
-3.999495568	-14.10792246	0.580721997	-2.999974301
-3.999669112	-14.10801255	0.580724753	-2.999983555
-3.999784808	-14.10807261	0.58072659	-2.999989725
-3.999861938	-14.10811265	0.580727814	-2.999993838
-3.999913359	-14.10813934	0.580728631	-2.99999658
-3.99994764	-14.10815713	0.580729175	-2.999998408
-3.999970493	-14.108169	0.580729719	-3.000000236
-3.999985729	-14.10817691	0.580730808	-3.000003892
-3.999995886	-14.10818218	0.581009385	-3.000939416
-4.000002658	-14.10818569	0.589829636	-3.030432736
-4.000009429	-14.10818921	0.598701872	-3.059909121
-4.000022972	-14.10819624	0.60760677	-3.089363086
-4.000077144	-14.10822436	0.61654438	-3.118790692
-4.000185486	-14.1082806	0.625541075	-3.148240596
-4.000402171	-14.10839307	0.634586141	-3.177674972
-4.001268871	-14.10884289	0.643669502	-3.207083416
-4.003002209	-14.10974228	0.652789049	-3.236472137
-4.016856388	-14.11692057	0.661947111	-3.265878842
-4.044549873	-14.13121394	0.671142704	-3.29529065
-4.154773267	-14.18735846	0.680380449	-3.324670926
-4.265415871	-14.2424785	0.689660298	-3.354037394
-4.377681297	-14.29736079	0.698974637	-3.383396014
-4.490213181	-14.35157702	0.708344327	-3.412767604
-4.602331085	-14.40460202	0.717756977	-3.442125576
-4.715347675	-14.45702703	0.727196632	-3.471464484
-4.828919363	-14.50882746	0.736668236	-3.500776904
-4.941983229	-14.55935531	0.746200594	-3.530118417
-5.05609561	-14.60939677	0.755773047	-3.55943557
-5.169914794	-14.65842669	0.765377981	-3.588727494
-5.28374671	-14.7062914	0.775012069	-3.618004518
-5.399300018	-14.75390369	0.784682787	-3.647303432
-5.515049727	-14.80096266	0.794386554	-3.676591246
-5.630099706	-14.84694807	0.804127921	-3.705855031
-5.746378601	-14.8926969	0.813903338	-3.735106313
-5.86261962	-14.93797601	0.823713045	-3.764357969
-5.978976626	-14.98289195	0.833568397	-3.793609457
-6.094887919	-15.02691103	0.84345967	-3.822850202
-6.210743386	-15.06977326	0.853373209	-3.852073485
-6.327071257	-15.11154951	0.863314098	-3.881266515
-6.444508733	-15.1526616	0.87328744	-3.910447493
-6.562286957	-15.19305897	0.883279725	-3.939612953
-6.680029453	-15.23248799	0.890163254	-3.95966903
-6.798439609	-15.27113195	0.89477149	-3.973079222
-6.917393919	-15.30910244	0.897852739	-3.982039028
-7.036376051	-15.34628221	0.899910671	-3.988021194
-7.155269223	-15.38261259	0.901283952	-3.992012624
-7.274949671	-15.41853662	0.902200066	-3.994675062
-7.394731738	-15.45402652	0.902811073	-3.996450682
-7.514619572	-15.48903787	0.903218529	-3.997634723
-7.633608254	-15.52296739	0.903490219	-3.998424216
-7.752519374	-15.55566811	0.903671369	-3.998950602
-7.834542676	-15.57745053	0.903792146	-3.999301553
-7.88948434	-15.59168251	0.903872669	-3.999535531
-7.926264947	-15.6010719	0.903926353	-3.999691522
-7.95082993	-15.60730391	0.903962143	-3.999795518
-7.967215374	-15.61144833	0.903986004	-3.99986485
-7.978142868	-15.61420671	0.904001911	-3.999911071
-7.98542957	-15.6160436	0.904012516	-3.999941886
-7.990288125	-15.61726729	0.904019586	-3.999962429
-7.993527496	-15.61808267	0.904024299	-3.999976125
-7.995687225	-15.61862609	0.904027441	-3.999985255
-7.99712711	-15.61898828	0.904029536	-3.999991342
-7.998087062	-15.61922971	0.904030932	-3.9999954
-7.998727044	-15.61939065	0.904031863	-3.999998105
-7.999153704	-15.61949793	0.904032463	-4.000000091
